index,max_temp,min_temp,wind_speed,wind_temp,rain,hum,visibility,clouds,chaleur_index,rosee,pressure,sunrise,sunset,holiday,weekday,workday,avg_temp,string_date,year,month,day,wkday,casual,registered,cnt,atemp
2016-06-27,31.0,22.0,4.444444444444445,21.0,10.0,0.84,9.25,51.0,34.0,23.0,1020.0,5.0,20.0,0.0,2.0,1.0,26.5,2016/06/27,2016,6,27,0,2332,9590,11922,28.494443247528242
2016-06-28,31.0,25.0,5.833333333333333,24.0,11.0,0.85,9.875,56.0,34.0,24.0,1014.0,5.0,20.0,0.0,3.0,1.0,28.0,2016/06/28,2016,6,28,1,1624,9440,11064,30.16662941184609
2016-06-29,27.0,23.0,4.722222222222222,23.0,0.0,0.8,10.0,8.0,28.0,22.0,1014.0,5.0,20.0,0.0,4.0,1.0,25.0,2016/06/29,2016,6,29,2,2464,11314,13778,26.78909082730729
2016-06-30,27.0,21.0,3.611111111111111,22.0,0.0,0.72,10.0,6.0,28.0,19.0,1017.0,5.0,20.0,0.0,5.0,1.0,24.0,2016/06/30,2016,6,30,3,2395,10923,13318,25.759161292454156
2016-07-01,31.0,22.0,3.611111111111111,23.0,3.0,0.83,9.75,38.0,32.0,22.0,1015.0,5.0,20.0,0.0,6.0,0.0,26.5,2016/07/01,2016,7,1,4,3026,9379,12405,28.530234037251795
2016-07-02,29.0,20.0,4.444444444444445,21.0,0.0,0.67,10.0,58.0,27.0,19.0,1017.0,5.0,20.0,0.0,0.0,0.0,24.5,2016/07/02,2016,7,2,5,7360,6712,14072,26.244687808861062
2016-07-03,26.0,20.0,3.888888888888889,21.0,1.0,0.67,10.0,88.0,26.0,18.0,1020.0,5.0,20.0,0.0,1.0,1.0,23.0,2016/07/03,2016,7,3,6,7759,5277,13036,24.617766381997768
2016-07-04,25.0,21.0,5.0,20.0,14.0,0.91,9.125,100.0,27.0,24.0,1019.0,5.0,20.0,1.0,2.0,0.0,23.0,2016/07/04,2016,7,4,0,3708,3892,7600,24.503017272581864
2016-07-05,33.0,25.0,5.277777777777778,25.0,7.0,0.91,9.875,48.0,37.0,24.0,1012.0,5.0,20.0,0.0,3.0,1.0,29.0,2016/07/05,2016,7,5,1,3107,8863,11970,31.31118542027575
2016-07-06,34.0,25.0,2.5,26.0,1.0,0.84,7.625,46.0,40.0,24.0,1013.0,5.0,20.0,0.0,4.0,1.0,29.5,2016/07/06,2016,7,6,2,2531,9917,12448,31.832593256525126
2016-07-07,33.0,29.0,4.722222222222222,26.0,1.0,0.74,10.0,28.0,37.0,22.0,1009.0,5.0,20.0,0.0,5.0,1.0,31.0,2016/07/07,2016,7,7,3,2270,9948,12218,33.567796091002634
2016-07-08,34.0,26.0,4.444444444444445,27.0,4.0,0.73,9.625,17.0,38.0,22.0,1009.0,5.0,20.0,0.0,6.0,0.0,30.0,2016/07/08,2016,7,8,4,2309,9272,11581,32.4315152651958
2016-07-09,32.0,28.0,5.0,28.0,0.0,0.73,10.0,1.0,33.0,24.0,1010.0,5.0,20.0,0.0,0.0,0.0,30.0,2016/07/09,2016,7,9,5,4818,7380,12198,32.44419503750035
2016-07-10,32.0,23.0,5.555555555555555,24.0,,0.68,10.0,22.0,32.0,21.0,1015.0,5.0,20.0,0.0,1.0,1.0,27.5,2016/07/10,2016,7,10,6,4681,7300,11981,29.597805546657604
2016-07-11,30.0,22.0,2.7777777777777777,23.0,,0.66,10.0,2.0,31.0,18.0,1019.0,5.0,20.0,0.0,2.0,1.0,26.0,2016/07/11,2016,7,11,0,2751,9959,12710,28.02958422852482
2016-07-12,28.0,23.0,5.277777777777778,24.0,0.0,0.85,10.0,26.0,31.0,24.0,1019.0,5.0,20.0,0.0,3.0,1.0,25.5,2016/07/12,2016,7,12,1,2543,10625,13168,27.324998128542966
2016-07-13,29.0,25.0,3.611111111111111,25.0,6.0,0.85,10.0,58.0,34.0,23.0,1017.0,5.0,20.0,0.0,4.0,1.0,27.0,2016/07/13,2016,7,13,2,2311,10209,12520,29.084448586211323
2016-07-14,36.0,25.0,6.111111111111111,26.0,5.0,0.82,10.0,22.0,41.0,25.0,1014.0,5.0,20.0,0.0,5.0,1.0,30.5,2016/07/14,2016,7,14,3,2433,9653,12086,33.0419514193482
2016-07-15,33.0,26.0,3.611111111111111,27.0,3.0,0.69,9.875,23.0,34.0,21.0,1014.0,5.0,20.0,0.0,6.0,0.0,29.5,2016/07/15,2016,7,15,4,3111,9502,12613,31.85552133100896
2016-07-16,31.0,28.0,3.611111111111111,27.0,20.0,0.7,9.0,57.0,33.0,22.0,1018.0,5.0,20.0,0.0,0.0,0.0,29.5,2016/07/16,2016,7,16,5,7359,6478,13837,31.85552133100896
2016-07-17,32.0,27.0,3.0555555555555554,25.0,0.0,0.85,9.0,5.0,33.0,24.0,1021.0,5.0,20.0,0.0,1.0,1.0,29.5,2016/07/17,2016,7,17,6,8629,6897,15526,31.84493795834942
2016-07-18,33.0,25.0,6.388888888888888,26.0,14.0,0.86,8.75,40.0,36.0,25.0,1020.0,5.0,20.0,0.0,2.0,1.0,29.0,2016/07/18,2016,7,18,0,2225,7504,9729,31.316390520312087
2016-07-19,31.0,25.0,2.5,26.0,1.0,0.78,9.875,32.0,34.0,23.0,1020.0,5.0,20.0,0.0,3.0,1.0,28.0,2016/07/19,2016,7,19,1,2383,9942,12325,30.211683266262483
2016-07-20,28.0,24.0,3.0555555555555554,24.0,1.0,0.94,7.625,50.0,29.0,23.0,1022.0,5.0,20.0,0.0,4.0,1.0,26.0,2016/07/20,2016,7,20,2,2569,10731,13300,28.010385083982463
2016-07-21,30.0,23.0,2.2222222222222223,22.0,1.0,0.96,7.0,38.0,31.0,22.0,1022.0,6.0,20.0,0.0,5.0,1.0,26.5,2016/07/21,2016,7,21,3,2528,10334,12862,28.60942299618108
2016-07-22,36.0,24.0,3.888888888888889,25.0,0.0,0.78,10.0,50.0,38.0,21.0,1018.0,6.0,20.0,0.0,6.0,0.0,30.0,2016/07/22,2016,7,22,4,3033,9072,12105,32.417426193935206
2016-07-23,34.0,26.0,3.888888888888889,27.0,,0.72,9.75,35.0,38.0,23.0,1013.0,6.0,20.0,0.0,0.0,0.0,30.0,2016/07/23,2016,7,23,5,4167,6094,10261,32.417426193935206
2016-07-24,34.0,26.0,2.5,27.0,0.0,0.79,10.0,11.0,38.0,24.0,1015.0,6.0,20.0,0.0,1.0,1.0,30.0,2016/07/24,2016,7,24,6,3986,5629,9615,32.37289658661267
2016-07-25,35.0,27.0,4.722222222222222,28.0,3.0,0.76,9.875,18.0,41.0,23.0,1014.0,6.0,20.0,0.0,2.0,1.0,31.0,2016/07/25,2016,7,25,0,2202,8073,10275,33.567796091002634
2016-07-26,36.0,29.0,3.888888888888889,28.0,4.0,0.76,9.375,88.0,40.0,24.0,1013.0,6.0,20.0,0.0,3.0,1.0,32.5,2016/07/26,2016,7,26,1,2107,9043,11150,35.20301898391286
2016-07-27,34.0,27.0,2.2222222222222223,27.0,2.0,0.6,10.0,57.0,36.0,22.0,1015.0,6.0,20.0,0.0,4.0,1.0,30.5,2016/07/27,2016,7,27,2,2061,9503,11564,32.8975657119815
2016-07-28,34.0,29.0,1.9444444444444444,28.0,17.0,0.91,9.125,89.0,38.0,25.0,1012.0,6.0,20.0,0.0,5.0,1.0,31.5,2016/07/28,2016,7,28,3,1813,7551,9364,33.94270590878524
2016-07-29,31.0,25.0,3.888888888888889,24.0,5.0,0.92,9.25,65.0,34.0,23.0,1012.0,6.0,20.0,0.0,6.0,0.0,28.0,2016/07/29,2016,7,29,4,3060,9088,12148,30.18895196195308
2016-07-30,29.0,25.0,4.166666666666667,25.0,12.0,0.83,9.375,63.0,34.0,25.0,1015.0,6.0,20.0,0.0,0.0,0.0,27.0,2016/07/30,2016,7,30,5,3705,5225,8930,29.065548620463346
2016-07-31,31.0,24.0,3.611111111111111,25.0,24.0,0.88,9.375,55.0,36.0,25.0,1015.0,6.0,20.0,0.0,1.0,1.0,27.5,2016/07/31,2016,7,31,6,4395,6443,10838,29.638663135170848
2016-08-01,31.0,28.0,2.7777777777777777,27.0,1.0,0.76,9.875,22.0,35.0,23.0,1015.0,6.0,20.0,0.0,2.0,1.0,29.5,2016/08/01,2016,8,1,0,2712,9236,11948,31.839025309452893
2016-08-02,29.0,25.0,2.7777777777777777,25.0,1.0,0.96,6.5,83.0,32.0,24.0,1017.0,6.0,20.0,0.0,3.0,1.0,27.0,2016/08/02,2016,8,2,1,2769,10600,13369,29.11799596593284
2016-08-03,28.0,24.0,4.722222222222222,24.0,1.0,0.88,10.0,46.0,29.0,22.0,1019.0,6.0,20.0,0.0,4.0,1.0,26.0,2016/08/03,2016,8,3,2,2909,10678,13587,27.918875037923186
2016-08-04,27.0,21.0,3.333333333333333,21.0,0.0,0.97,6.75,42.0,29.0,21.0,1020.0,6.0,20.0,0.0,5.0,1.0,24.0,2016/08/04,2016,8,4,3,3157,10398,13555,25.788134462786218
2016-08-05,31.0,25.0,3.888888888888889,24.0,9.0,0.84,8.25,78.0,34.0,24.0,1017.0,6.0,20.0,0.0,6.0,0.0,28.0,2016/08/05,2016,8,5,4,3462,9724,13186,30.18895196195308
2016-08-06,35.0,23.0,4.444444444444445,24.0,1.0,0.85,10.0,19.0,40.0,25.0,1010.0,6.0,20.0,0.0,0.0,0.0,29.0,2016/08/06,2016,8,6,5,4894,6446,11340,31.306637545862213
2016-08-07,30.0,22.0,3.0555555555555554,23.0,0.0,0.64,10.0,0.0,31.0,18.0,1014.0,6.0,20.0,0.0,1.0,1.0,26.0,2016/08/07,2016,8,7,6,5122,6840,11962,28.010385083982463
2016-08-08,31.0,22.0,3.888888888888889,23.0,0.0,0.71,10.0,37.0,32.0,19.0,1019.0,6.0,20.0,0.0,2.0,1.0,26.5,2016/08/08,2016,8,8,0,2708,9218,11926,28.51759628796649
2016-08-09,27.0,21.0,3.888888888888889,21.0,1.0,0.84,7.0,81.0,30.0,24.0,1022.0,6.0,20.0,0.0,3.0,1.0,24.0,2016/08/09,2016,8,9,1,2562,9862,12424,25.73200349798883
2016-08-10,34.0,27.0,4.444444444444445,26.0,0.0,0.9,10.0,70.0,38.0,24.0,1022.0,6.0,20.0,0.0,4.0,1.0,30.5,2016/08/10,2016,8,10,2,2392,9866,12258,32.9939541248626
2016-08-11,32.0,27.0,2.5,26.0,13.0,0.9,9.625,90.0,37.0,26.0,1021.0,6.0,20.0,0.0,5.0,1.0,29.5,2016/08/11,2016,8,11,3,2496,8970,11466,31.832593256525126
2016-08-12,35.0,26.0,4.166666666666667,27.0,6.0,0.74,9.625,55.0,40.0,24.0,1015.0,6.0,20.0,0.0,6.0,0.0,30.5,2016/08/12,2016,8,12,4,2627,8226,10853,32.98452138487568
2016-08-13,38.0,28.0,6.388888888888888,29.0,0.0,0.7,10.0,12.0,44.0,24.0,1014.0,6.0,20.0,0.0,0.0,0.0,33.0,2016/08/13,2016,8,13,5,3400,5317,8717,35.93627663093438
2016-08-14,35.0,28.0,5.277777777777778,29.0,1.0,0.69,9.75,17.0,41.0,24.0,1018.0,6.0,20.0,0.0,1.0,1.0,31.5,2016/08/14,2016,8,14,6,2732,4976,7708,34.15846205722774
2016-08-15,33.0,26.0,3.888888888888889,27.0,1.0,0.72,9.875,34.0,38.0,24.0,1021.0,6.0,20.0,0.0,2.0,1.0,29.5,2016/08/15,2016,8,15,0,1766,7474,9240,31.860307635939677
2016-08-16,38.0,30.0,6.111111111111111,28.0,16.0,0.83,9.125,21.0,43.0,25.0,1020.0,6.0,20.0,0.0,3.0,1.0,34.0,2016/08/16,2016,8,16,1,2059,9257,11316,37.071119179044665
2016-08-17,33.0,30.0,5.0,29.0,13.0,0.69,9.125,34.0,36.0,23.0,1018.0,6.0,20.0,0.0,4.0,1.0,31.5,2016/08/17,2016,8,17,2,1977,9011,10988,34.145875987125734
2016-08-18,31.0,25.0,3.611111111111111,24.0,5.0,0.91,9.625,54.0,35.0,25.0,1017.0,6.0,19.0,0.0,5.0,1.0,28.0,2016/08/18,2016,8,18,3,2380,9441,11821,30.192877684130373
2016-08-19,32.0,24.0,2.5,25.0,0.0,0.76,10.0,49.0,34.0,24.0,1014.0,6.0,19.0,0.0,6.0,0.0,28.0,2016/08/19,2016,8,19,4,2669,9246,11915,30.211683266262483
2016-08-20,31.0,27.0,3.611111111111111,25.0,0.0,0.9,9.875,40.0,33.0,23.0,1012.0,6.0,19.0,0.0,0.0,0.0,29.0,2016/08/20,2016,8,20,5,4875,6659,11534,31.301306782049434
2016-08-21,30.0,26.0,5.0,24.0,9.0,0.86,9.25,43.0,35.0,24.0,1011.0,6.0,19.0,0.0,1.0,1.0,28.0,2016/08/21,2016,8,21,6,2666,4586,7252,30.17528710466649
2016-08-22,28.0,20.0,4.722222222222222,21.0,0.0,0.69,10.0,0.0,28.0,17.0,1022.0,6.0,19.0,0.0,2.0,1.0,24.0,2016/08/22,2016,8,22,0,2664,9685,12349,25.659306616691403
2016-08-23,27.0,20.0,2.7777777777777777,21.0,,0.7,10.0,15.0,28.0,16.0,1027.0,6.0,19.0,0.0,3.0,1.0,23.5,2016/08/23,2016,8,23,1,2433,10609,13042,25.308554885004764
2016-08-24,31.0,21.0,3.888888888888889,20.0,,0.7,10.0,76.0,31.0,17.0,1025.0,6.0,19.0,0.0,4.0,1.0,26.0,2016/08/24,2016,8,24,2,2355,10398,12753,27.96047772997096
2016-08-25,30.0,24.0,4.722222222222222,22.0,,0.71,10.0,27.0,33.0,21.0,1021.0,6.0,19.0,0.0,5.0,1.0,27.0,2016/08/25,2016,8,25,3,2427,10097,12524,29.048659248539074
2016-08-26,36.0,28.0,4.444444444444445,26.0,0.0,0.82,10.0,4.0,39.0,23.0,1017.0,6.0,19.0,0.0,6.0,0.0,32.0,2016/08/26,2016,8,26,4,2387,8909,11296,34.68127070386298
2016-08-27,33.0,26.0,3.888888888888889,27.0,1.0,0.69,10.0,0.0,34.0,22.0,1022.0,6.0,19.0,0.0,0.0,0.0,29.5,2016/08/27,2016,8,27,5,4447,6750,11197,31.860307635939677
2016-08-28,34.0,23.0,3.0555555555555554,22.0,1.0,0.96,7.75,29.0,36.0,23.0,1023.0,6.0,19.0,0.0,1.0,1.0,28.5,2016/08/28,2016,8,28,6,3900,6628,10528,30.749351422816
2016-08-29,32.0,22.0,1.6666666666666665,23.0,0.0,0.85,10.0,10.0,34.0,23.0,1021.0,6.0,19.0,0.0,2.0,1.0,27.0,2016/08/29,2016,8,29,0,2055,9374,11429,29.179407820984288
2016-08-30,30.0,23.0,3.611111111111111,24.0,1.0,0.66,10.0,13.0,31.0,19.0,1020.0,6.0,19.0,0.0,3.0,1.0,26.5,2016/08/30,2016,8,30,1,1914,10300,12214,28.530234037251795
2016-08-31,31.0,23.0,4.166666666666667,24.0,1.0,0.86,10.0,26.0,33.0,23.0,1017.0,6.0,19.0,0.0,4.0,1.0,27.0,2016/08/31,2016,8,31,2,1552,10057,11609,29.065548620463346
2016-09-01,28.0,25.0,5.277777777777778,24.0,5.0,0.82,9.375,71.0,30.0,21.0,1012.0,6.0,19.0,0.0,5.0,1.0,26.5,2016/09/01,2016,9,1,3,1543,8447,9990,28.46390878332376
2016-09-02,29.0,22.0,5.0,21.0,1.0,0.66,10.0,6.0,28.0,15.0,1019.0,6.0,19.0,0.0,6.0,0.0,25.5,2016/09/02,2016,9,2,4,3173,9536,12709,27.339152188624183
2016-09-03,28.0,18.0,5.277777777777778,18.0,1.0,0.67,10.0,8.0,27.0,15.0,1025.0,6.0,19.0,0.0,0.0,0.0,23.0,2016/09/03,2016,9,3,5,5401,5618,11019,24.477721491590977
2016-09-04,24.0,18.0,5.0,18.0,12.0,0.85,9.125,100.0,25.0,16.0,1021.0,6.0,19.0,0.0,1.0,1.0,21.0,2016/09/04,2016,9,4,6,7295,5489,12784,22.234109339748017
2016-09-05,33.0,21.0,5.0,20.0,0.0,0.71,10.0,50.0,33.0,16.0,1021.0,6.0,19.0,1.0,2.0,0.0,27.0,2016/09/05,2016,9,5,0,4941,6270,11211,29.040833138249567
2016-09-06,34.0,24.0,5.555555555555555,23.0,0.0,0.69,10.0,24.0,35.0,20.0,1020.0,6.0,19.0,0.0,3.0,1.0,29.0,2016/09/06,2016,9,6,1,2085,9664,11749,31.31256726488901
2016-09-07,31.0,26.0,4.722222222222222,24.0,2.0,0.89,9.625,29.0,36.0,23.0,1017.0,6.0,19.0,0.0,4.0,1.0,28.5,2016/09/07,2016,9,7,2,1602,9425,11027,30.743335564462903
2016-09-08,33.0,24.0,5.0,25.0,3.0,0.74,10.0,29.0,37.0,22.0,1013.0,6.0,19.0,0.0,5.0,1.0,28.5,2016/09/08,2016,9,8,3,1679,9789,11468,30.74251408787495
2016-09-09,33.0,28.0,3.611111111111111,26.0,4.0,0.76,10.0,37.0,37.0,23.0,1015.0,6.0,19.0,0.0,6.0,0.0,30.5,2016/09/09,2016,9,9,4,2026,9383,11409,32.963950428928015
2016-09-10,34.0,25.0,3.333333333333333,26.0,0.0,0.73,10.0,49.0,37.0,24.0,1016.0,6.0,19.0,0.0,0.0,0.0,29.5,2016/09/10,2016,9,10,5,3528,6844,10372,31.850415083217158
2016-09-11,30.0,24.0,5.555555555555555,25.0,1.0,0.69,9.875,46.0,30.0,22.0,1019.0,6.0,19.0,0.0,1.0,1.0,27.0,2016/09/11,2016,9,11,6,4213,7360,11573,29.026218307247134
2016-09-12,26.0,18.0,2.2222222222222223,19.0,0.0,0.59,10.0,9.0,27.0,16.0,1023.0,6.0,19.0,0.0,2.0,1.0,22.0,2016/09/12,2016,9,12,0,2284,10023,12307,23.785262440905598
2016-09-13,31.0,22.0,4.166666666666667,21.0,1.0,0.81,9.0,52.0,31.0,20.0,1024.0,6.0,19.0,0.0,3.0,1.0,26.5,2016/09/13,2016,9,13,1,2110,10692,12802,28.50569536840444
2016-09-14,35.0,21.0,3.611111111111111,22.0,0.0,0.78,10.0,18.0,34.0,18.0,1019.0,6.0,19.0,0.0,4.0,1.0,28.0,2016/09/14,2016,9,14,2,1911,10609,12520,30.192877684130373
2016-09-15,25.0,21.0,4.444444444444445,20.0,1.0,0.64,10.0,32.0,26.0,16.0,1023.0,6.0,19.0,0.0,5.0,1.0,23.0,2016/09/15,2016,9,15,3,2232,11033,13265,24.55737122986068
2016-09-16,27.0,21.0,4.166666666666667,20.0,0.0,0.82,10.0,42.0,26.0,17.0,1025.0,6.0,19.0,0.0,6.0,0.0,24.0,2016/09/16,2016,9,16,4,2842,10363,13205,25.706429108109916
2016-09-17,27.0,20.0,4.166666666666667,19.0,0.0,0.9,10.0,36.0,29.0,22.0,1023.0,6.0,19.0,0.0,0.0,0.0,23.5,2016/09/17,2016,9,17,5,5040,7855,12895,25.146575856051008
2016-09-18,32.0,24.0,3.611111111111111,23.0,8.0,0.95,7.625,76.0,34.0,23.0,1017.0,6.0,19.0,0.0,1.0,1.0,28.0,2016/09/18,2016,9,18,6,4246,7092,11338,30.192877684130373
2016-09-19,27.0,22.0,2.2222222222222223,23.0,27.0,0.96,7.0,92.0,31.0,25.0,1019.0,6.0,19.0,0.0,2.0,1.0,24.5,2016/09/19,2016,9,19,0,952,7507,8459,26.465351638280865
2016-09-20,27.0,24.0,3.888888888888889,23.0,2.0,0.96,5.75,100.0,30.0,23.0,1020.0,6.0,19.0,0.0,3.0,1.0,25.5,2016/09/20,2016,9,20,1,1926,10699,12625,27.403359171975424
2016-09-21,31.0,23.0,4.166666666666667,22.0,0.0,0.95,7.0,53.0,32.0,22.0,1021.0,6.0,19.0,0.0,4.0,1.0,27.0,2016/09/21,2016,9,21,2,1859,10627,12486,29.065548620463346
2016-09-22,28.0,21.0,3.611111111111111,20.0,,0.91,10.0,34.0,29.0,19.0,1022.0,6.0,19.0,0.0,5.0,1.0,24.5,2016/09/22,2016,9,22,3,2045,10680,12725,26.31337584141368
2016-09-23,30.0,23.0,2.5,21.0,,0.95,8.0,13.0,31.0,23.0,1017.0,6.0,19.0,0.0,6.0,0.0,26.5,2016/09/23,2016,9,23,4,2987,10349,13336,28.590773275999847
2016-09-24,27.0,22.0,4.444444444444445,20.0,,0.81,10.0,17.0,27.0,19.0,1020.0,6.0,19.0,0.0,0.0,0.0,24.5,2016/09/24,2016,9,24,5,5185,7907,13092,26.244687808861062
2016-09-25,22.0,16.0,2.5,14.0,0.0,0.74,8.0,20.0,23.0,17.0,1023.0,6.0,19.0,0.0,1.0,1.0,19.0,2016/09/25,2016,9,25,6,4670,7273,11943,20.486223324686645
2016-09-26,23.0,17.0,5.0,16.0,1.0,0.78,10.0,75.0,25.0,18.0,1020.0,7.0,18.0,0.0,2.0,1.0,20.0,2016/09/26,2016,9,26,0,1844,9607,11451,21.09965537333109
2016-09-27,23.0,19.0,3.0555555555555554,18.0,15.0,0.89,8.75,94.0,25.0,18.0,1015.0,7.0,18.0,0.0,3.0,1.0,21.0,2016/09/27,2016,9,27,1,1883,10468,12351,22.532452406315382
2016-09-28,23.0,19.0,5.555555555555555,19.0,5.0,0.87,7.875,71.0,24.0,20.0,1016.0,7.0,18.0,0.0,4.0,1.0,21.0,2016/09/28,2016,9,28,2,946,6777,7723,22.167171434321517
2016-09-29,23.0,21.0,7.222222222222222,21.0,29.0,0.94,6.625,100.0,25.0,20.0,1020.0,7.0,18.0,0.0,5.0,1.0,22.0,2016/09/29,2016,9,29,3,495,5391,5886,23.16103816007791
2016-09-30,19.0,17.0,5.277777777777778,17.0,4.0,0.96,8.0,100.0,20.0,18.0,1021.0,7.0,18.0,0.0,6.0,0.0,18.0,2016/09/30,2016,9,30,4,1216,7310,8526,18.783168217687006
2016-10-01,23.0,20.0,3.333333333333333,20.0,4.0,0.94,9.0,100.0,24.0,22.0,1020.0,7.0,18.0,0.0,0.0,0.0,21.5,2016/10/01,2016,10,1,5,1782,4847,6629,23.032552362590334
2016-10-02,24.0,19.0,2.2222222222222223,18.0,1.0,0.92,4.875,78.0,25.0,20.0,1018.0,7.0,18.0,0.0,1.0,1.0,21.5,2016/10/02,2016,10,2,6,3910,6534,10444,23.249244601430547
2016-10-03,22.0,17.0,3.333333333333333,17.0,2.0,0.86,6.625,31.0,23.0,20.0,1018.0,7.0,18.0,0.0,2.0,1.0,19.5,2016/10/03,2016,10,3,0,2445,9856,12301,20.828086682433625
2016-10-04,21.0,16.0,3.611111111111111,16.0,0.0,0.89,7.5,26.0,22.0,15.0,1024.0,7.0,18.0,0.0,3.0,1.0,18.5,2016/10/04,2016,10,4,1,2237,10557,12794,19.662801253899353
2016-10-05,20.0,17.0,3.611111111111111,17.0,,0.89,6.375,27.0,20.0,18.0,1026.0,7.0,18.0,0.0,4.0,1.0,18.5,2016/10/05,2016,10,5,2,1855,10735,12590,19.662801253899353
